Date,MMWR_week,Location,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average
01/12/2021,2,WY,2758,26683,2053,2234,23704,1648,Admin,2758,2054,503,2920,400
01/12/2021,2,MI,1261,227685,18378,1250,206312,15483,Report,1261,18378,0,0,0
01/12/2021,2,RP,49,416,43,49,415,42,Report,49,43,0,0,0
01/11/2021,2,MI,17509,226424,18198,12535,205062,15305,Report,17509,18198,0,0,0
01/11/2021,2,OH,51047,303522,20522,48423,297083,19622,Report,51047,20522,0,0,0
01/11/2021,2,DE,2782,34826,2359,1494,29839,1676,Admin,2782,2359,1257,4523,638
01/11/2021,2,LTC,44212,937016,81700,43932,931484,81382,Report,44212,81700,0,0,0
01/11/2021,2,VA,-26525,190607,11472,-28937,173690,9207,Report,-26525,11472,0,0,0
01/11/2021,2,MA,16247,204082,12802,11631,185214,10133,Report,16247,12802,0,0,0
01/11/2021,2,VT,2288,36901,2039,1580,32835,1478,Admin,2288,2040,705,4035,559
01/11/2021,2,IL,39338,351071,24740,20420,286330,15828,Report,39338,24740,0,0,0
01/11/2021,2,TX,88781,1265914,83520,63467,1108696,62728,Admin,88781,83521,25103,155596,20584
01/11/2021,2,SD,1597,48225,2807,609,41003,1781,Report,1597,2807,0,0,0
01/11/2021,2,NM,9031,142718,9807,6028,118806,6648,Admin,9031,9807,2607,21427,2915
01/11/2021,2,NJ,25499,289725,20307,17998,261611,16676,Admin,25499,20308,7463,26101,3587
01/11/2021,2,GU,277,10739,738,106,9048,533,Admin,277,738,170,1342,190
01/11/2021,2,NY,77611,811064,57715,55349,697634,46108,Admin,77611,57715,17803,66052,8841
01/11/2021,2,DC,0,29228,1949,0,25042,1359,Report,0,1949,0,0,0
01/11/2021,2,NJ,8213,220828,16886,6545,205150,14713,Report,8213,16886,0,0,0
01/11/2021,2,MS,5542,53347,4505,5235,48899,3875,Report,5542,4505,0,0,0
01/11/2021,2,WY,3445,16467,1259,2811,14972,1050,Report,3445,1259,0,0,0
01/11/2021,2,IN,24575,259715,16441,15752,222672,11553,Admin,24575,16441,8555,34688,4713
01/11/2021,2,IA,8141,120466,7197,6078,110057,5944,Admin,8141,7198,1825,7776,1103
01/11/2021,2,FL,87328,890359,73876,70093,802442,62688,Admin,87328,73876,15907,74047,9365
01/11/2021,2,AS,106,2054,147,51,1864,120,Report,106,147,0,0,0
01/11/2021,2,MP,245,3728,90,96,3396,43,Admin,245,91,148,329,46
01/11/2021,2,TN,20477,313620,15829,11614,275183,10849,Admin,20477,15829,8618,36905,4804
01/11/2021,2,RP,0,367,44,0,366,44,Report,0,44,0,0,0
01/11/2021,2,ME,3975,54945,3326,2537,47922,2455,Report,3975,3326,0,0,0
01/11/2021,2,AL,10640,111156,7901,7702,98594,6157,Admin,10640,7901,2923,12398,1722
01/11/2021,2,ID,5810,61209,4343,3108,46433,2558,Admin,5810,4343,1746,8306,1126
01/11/2021,2,GA,38444,291943,20492,29816,255127,16250,Admin,38444,20493,6941,26228,3504
01/11/2021,2,AK,5346,54461,4084,3700,44070,2672,Admin,5346,4085,1626,10242,1398
01/11/2021,2,US,419440,9363164,639336,248626,8443137,513612,Report,419440,639336,0,0,0
01/11/2021,2,NM,3707,76773,4913,2647,65531,3358,Report,3707,4913,0,0,0
01/11/2021,2,OH,27720,396198,24281,21484,378299,21986,Admin,27720,24281,6039,17547,2237
01/11/2021,2,IA,2960,98691,6171,2704,91049,5210,Report,2960,6171,0,0,0
01/11/2021,2,HI,3306,41774,2190,3306,41774,2190,Report,3306,2190,0,0,0
01/11/2021,2,KY,7629,132114,10207,6746,124519,9265,Report,7629,10207,0,0,0
01/11/2021,2,US,1048741,12639638,851752,712957,10942764,638647,Admin,1048741,851752,317698,1476751,199601
01/11/2021,2,DE,2706,25708,1685,1671,22926,1293,Report,2706,1685,0,0,0
01/11/2021,2,WA,12771,188215,13645,8893,163206,10105,Report,12771,13645,0,0,0
01/11/2021,2,UT,23292,95225,6615,18851,87845,5749,Report,23292,6615,0,0,0
01/11/2021,2,MO,17000,213981,12585,8036,178367,8136,Admin,17000,12585,8538,31099,4197
01/11/2021,2,UT,9492,123381,8098,7079,115109,7015,Admin,9492,8099,2410,8289,1082
01/11/2021,2,MN,14683,208650,12701,7138,185348,9625,Admin,14683,12702,7486,22756,3039
01/11/2021,2,RP,49,416,42,49,416,43,Admin,49,43,0,0,0
01/11/2021,2,LA,17394,186932,16709,12905,161003,13193,Admin,17394,16710,4364,25506,3466
01/11/2021,2,SC,13338,141296,9860,9043,118193,6929,Admin,13338,9860,4177,21060,2843
01/11/2021,2,WI,12996,193022,12438,8183,169291,9523,Admin,12996,12438,4717,20225,2748
01/11/2021,2,KS,8218,77217,8158,6861,67458,6768,Report,8218,8158,0,0,0
01/11/2021,2,MP,190,3477,64,103,3294,38,Report,190,64,0,0,0
01/11/2021,2,DC,3638,45621,3030,1823,37481,1970,Admin,3638,3030,1736,7626,1003
01/11/2021,2,IL,25259,466732,28803,12440,351381,15451,Admin,25259,28804,12481,92308,12916
01/11/2021,2,VT,-970,25757,1400,-970,24113,1172,Report,-970,1400,0,0,0
01/11/2021,2,NC,33670,328893,23808,24578,290684,18498,Admin,33670,23808,8974,37398,5238
01/11/2021,2,HI,6152,62164,3825,4294,54908,2802,Admin,6152,3825,1849,7196,1018
01/11/2021,2,LTC,143222,1133238,93890,128245,1103036,90878,Admin,143222,93890,14091,16889,2350
01/11/2021,2,TX,75725,1115668,70280,53921,976269,51574,Report,75725,70280,0,0,0
01/11/2021,2,MA,24625,270144,16037,16702,235787,11430,Admin,24625,16037,7721,32715,4543
01/11/2021,2,FM,102,519,61,101,517,61,Admin,102,61,1,2,0
01/11/2021,2,VI,449,3516,270,380,3147,218,Admin,449,270,68,367,52
01/11/2021,2,AZ,8940,137860,10257,6723,130945,9282,Report,8940,10257,0,0,0
01/11/2021,2,CA,113982,1224392,79708,68145,1030810,53523,Admin,113982,79708,44736,182389,25419
01/11/2021,2,WV,4404,125068,8646,3242,109370,6418,Admin,4404,8647,1161,15620,2227
01/11/2021,2,OR,8648,97024,6899,7585,92119,6199,Report,8648,6899,0,0,0
01/11/2021,2,MS,8718,73412,6063,7818,67172,5265,Admin,8718,6063,886,6176,793
01/11/2021,2,MH,0,730,28,0,699,28,Admin,0,28,0,3,0
01/11/2021,2,RI,2544,37707,2166,1627,34103,1652,Report,2544,2166,0,0,0
01/11/2021,2,MI,38398,358504,24176,24238,307589,18150,Admin,38398,24176,13529,38788,5372
01/11/2021,2,WY,1796,23925,1839,1283,21470,1499,Admin,1796,1839,509,2417,337
01/11/2021,2,CA,49346,782638,47277,30200,687016,34023,Report,49346,47277,0,0,0
01/11/2021,2,MT,1133,41703,2598,638,36247,1821,Report,1133,2598,0,0,0
01/11/2021,2,MN,4995,162240,10844,4043,151670,9344,Report,4995,10844,0,0,0
01/11/2021,2,NH,-1216,49614,2818,-4561,46258,2340,Report,-1216,2818,0,0,0
01/11/2021,2,ME,2802,62743,3329,1524,54182,2352,Admin,2802,3330,1271,7208,958
01/11/2021,2,NC,6888,211572,14352,4277,192247,11600,Report,6888,14352,0,0,0
01/11/2021,2,ID,2630,34713,2227,1357,30574,1658,Report,2630,2227,0,0,0
01/11/2021,2,MT,2311,56510,3490,940,47782,2335,Admin,2311,3491,1353,8253,1122
01/11/2021,2,AZ,17682,208604,12174,12604,188541,9535,Admin,17682,12175,5042,19721,2610
01/11/2021,2,AR,0,40879,0,0,40236,0,Report,0,0,0,0,0
01/11/2021,2,GU,0,3791,0,0,3785,0,Report,0,0,0,0,0
01/11/2021,2,VA,27682,314592,20266,18541,253893,14067,Admin,27682,20266,6845,32876,4399
01/11/2021,2,LA,13180,142771,13297,12944,124644,10752,Report,13180,13297,0,0,0
01/11/2021,2,MD,3772,146231,11502,3294,139516,10560,Report,3772,11502,0,0,0
01/11/2021,2,AR,10481,136170,10000,6405,113748,7208,Admin,10481,10001,3989,20041,2702
01/11/2021,2,CT,9474,147724,9618,2553,137590,8180,Report,9474,9618,0,0,0
01/11/2021,2,ND,654,38868,2375,313,33251,1580,Report,654,2375,0,0,0
01/11/2021,2,SC,-82103,81075,2780,-82151,77024,2203,Report,-82103,2780,0,0,0
01/11/2021,2,MO,9237,150070,8322,5723,133457,5969,Report,9237,8322,0,0,0
01/11/2021,2,CO,18539,278841,18912,12872,231556,12637,Admin,18539,18913,5525,44854,6144
01/11/2021,2,TN,16932,251257,14106,9030,231212,11358,Report,16932,14106,0,0,0
01/11/2021,2,CO,16382,218185,15105,10283,183179,10225,Report,16382,15105,0,0,0
01/11/2021,2,FM,0,305,42,0,305,42,Report,0,42,0,0,0
01/11/2021,2,WV,-15981,96713,5202,-29742,82952,3236,Report,-15981,5202,0,0,0
01/11/2021,2,WI,0,135261,9755,0,124754,8400,Report,0,9755,0,0,0
01/11/2021,2,MD,17992,193188,13666,14308,180493,11977,Admin,17992,13666,3620,12255,1626
01/11/2021,2,OR,11168,154290,10020,6871,140772,8260,Admin,11168,10020,4167,12143,1666
01/11/2021,2,NY,22184,579532,43546,19079,530403,36931,Report,22184,43546,0,0,0
01/11/2021,2,FL,31257,633440,52704,29600,589185,46810,Report,31257,52704,0,0,0
01/11/2021,2,AS,457,2654,225,355,2289,173,Admin,457,225,102,364,52
01/11/2021,2,MH,0,577,82,0,553,79,Report,0,82,0,0,0
01/11/2021,2,PR,10594,151465,8687,8211,116643,4835,Admin,10594,8687,2322,33035,3734
01/11/2021,2,PR,1141,74559,4275,947,66794,3193,Report,1141,4275,0,0,0
01/11/2021,2,OK,15902,229552,18512,10210,197480,14248,Admin,15902,18512,5560,29404,4073
01/11/2021,2,CT,12619,173990,11229,7745,156352,8867,Admin,12619,11230,4245,14981,2058
01/11/2021,2,PA,44883,489957,32814,27410,429425,24685,Admin,44883,32814,17184,58405,8009
01/11/2021,2,NV,6843,89068,6001,3614,73539,3910,Admin,6843,6001,3203,14520,1999
01/11/2021,2,VI,-986,666,-31,-1064,588,-42,Report,-986,-31,0,0,0
01/11/2021,2,WA,19900,277913,17525,12961,232702,12809,Admin,19900,17525,6702,33298,4493
01/11/2021,2,NE,7755,98532,6038,4913,83442,4169,Admin,7755,6038,2804,13975,1809
01/11/2021,2,NH,2715,56129,3474,2143,51720,2857,Admin,2715,3474,571,4306,613
01/11/2021,2,SD,3266,58655,3369,2579,50066,2152,Admin,3266,3369,685,8536,1215
01/11/2021,2,KS,8365,130769,9524,6150,105721,6233,Admin,8365,9524,2048,22549,3128
01/11/2021,2,NE,1198,74439,5542,901,65559,4325,Report,1198,5542,0,0,0
01/11/2021,2,IN,20758,190279,12911,17425,175285,10786,Report,20758,12911,0,0,0
01/11/2021,2,PA,2141,305339,20305,1763,277715,16436,Report,2141,20305,0,0,0
01/11/2021,2,GA,0,142909,9679,0,134916,8786,Report,0,9679,0,0,0
01/11/2021,2,NV,2780,58651,3457,2331,51113,2388,Report,2780,3457,0,0,0
01/11/2021,2,OK,10449,157843,13563,7447,139383,10980,Report,10449,13563,0,0,0
01/11/2021,2,ND,1728,46464,2699,1137,39619,1861,Admin,1728,2700,581,6454,823
01/11/2021,2,RI,3057,48754,2555,1520,42293,1693,Admin,3057,2555,1533,6446,860
01/11/2021,2,KY,13477,168400,11870,10160,154812,10224,Admin,13477,11870,3158,11618,1575
01/11/2021,2,AK,1764,35027,2299,1206,29805,1567,Report,1764,2299,0,0,0
01/11/2021,2,AL,1939,76528,5281,1460,69755,4336,Report,1939,5281,0,0,0
01/10/2021,2,AK,1253,49115,3641,978,40370,2416,Admin,1253,3641,270,8616,1214
01/10/2021,2,MH,0,730,41,0,699,41,Admin,0,41,0,3,0
01/10/2021,2,WV,833,112694,8208,833,112694,8208,Report,833,8208,0,0,0
01/10/2021,2,NV,1563,82225,5547,382,69925,3841,Admin,1563,5547,1174,11317,1608
01/10/2021,2,HI,714,56012,3235,697,50614,2474,Admin,714,3235,17,5347,757
01/10/2021,2,IA,1364,112325,6982,1279,103979,5992,Admin,1364,6983,84,5951,844
01/10/2021,2,KY,2173,154923,11114,1958,144652,9929,Admin,2173,11114,211,8460,1131
01/10/2021,2,NY,32729,557348,41615,27722,511324,35420,Report,32729,41615,0,0,0
01/10/2021,2,SD,4937,46628,2650,2274,40394,1766,Report,4937,2650,0,0,0
01/10/2021,2,NE,620,90777,5762,311,78529,4167,Admin,620,5762,304,11171,1532
01/10/2021,2,FL,26978,803031,68015,23100,732349,58780,Admin,26978,68016,2281,58140,7577
01/10/2021,2,MO,16112,140833,7324,10792,127734,5467,Report,16112,7324,0,0,0
01/10/2021,2,RI,3247,35163,2104,2092,32476,1721,Report,3247,2104,0,0,0
01/10/2021,2,ND,654,44736,2685,161,38482,1905,Admin,654,2685,485,5873,765
01/10/2021,2,LA,11811,169538,15341,11671,148098,12348,Admin,11811,15341,140,21142,2951
01/10/2021,2,CA,27262,1110410,70685,15112,962665,50557,Admin,27262,70685,11739,137653,19433
01/10/2021,2,AS,347,1948,132,238,1813,113,Report,347,132,0,0,0
01/10/2021,2,DC,4930,29228,2022,3391,25042,1431,Report,4930,2022,0,0,0
01/10/2021,2,NY,19789,733453,52978,16864,642285,43924,Admin,19789,52978,2441,48249,6598
01/10/2021,2,MI,30768,208915,16681,21908,192527,14498,Report,30768,16681,0,0,0
01/10/2021,2,LA,16121,129591,11429,14467,111700,8918,Report,16121,11429,0,0,0
01/10/2021,2,GA,6247,253499,17390,3753,225311,14226,Admin,6247,17390,2467,19287,2594
01/10/2021,2,WI,7692,135261,9755,6827,124754,8400,Report,7692,9755,0,0,0
01/10/2021,2,DE,142,32044,2139,131,28345,1639,Admin,142,2139,11,3266,460
01/10/2021,2,VT,1763,26727,1593,1126,25083,1365,Report,1763,1593,0,0,0
01/10/2021,2,WA,18200,175444,12924,12623,154313,9938,Report,18200,12924,0,0,0
01/10/2021,2,MN,16542,157245,10681,12021,147627,9316,Report,16542,10681,0,0,0
01/10/2021,2,MH,0,577,82,0,553,79,Report,0,82,0,0,0
01/10/2021,2,MT,438,54199,3447,287,46842,2461,Admin,438,3447,150,6900,954
01/10/2021,2,RP,0,367,44,0,367,44,Admin,0,44,0,0,0
01/10/2021,2,LTC,35403,990016,85679,34909,974791,84672,Admin,35403,85679,288,2798,345
01/10/2021,2,VT,249,34613,2009,58,31255,1543,Admin,249,2009,189,3330,463
01/10/2021,2,VI,0,3067,234,0,2767,192,Admin,0,234,0,299,42
01/10/2021,2,OH,0,252475,13229,0,248660,12704,Report,0,13229,0,0,0
01/10/2021,2,PR,13390,73418,4375,9135,65847,3321,Report,13390,4375,0,0,0
01/10/2021,2,AZ,3128,190922,11086,2220,175937,9082,Admin,3128,11087,904,14679,1979
01/10/2021,2,VI,0,1652,135,0,1652,135,Report,0,135,0,0,0
01/10/2021,2,ND,3129,38214,2308,1550,32938,1560,Report,3129,2308,0,0,0
01/10/2021,2,TX,22050,1039943,68430,17853,922348,51948,Report,22050,68430,0,0,0
01/10/2021,2,NH,741,50830,3251,741,50819,3250,Report,741,3251,0,0,0
01/10/2021,2,AZ,12956,128920,9734,10427,124222,9075,Report,12956,9734,0,0,0
01/10/2021,2,AK,4724,33263,2083,2825,28599,1431,Report,4724,2083,0,0,0
01/10/2021,2,WV,980,120664,8848,969,106128,6783,Admin,980,8848,11,14459,2064
01/10/2021,2,OK,3955,213650,18411,2493,187270,14829,Admin,3955,18412,1449,23844,3383
01/10/2021,2,WI,4268,180026,12046,2062,161108,9704,Admin,4268,12046,1627,15508,2178
01/10/2021,2,MA,23881,187835,11079,17308,173583,9066,Report,23881,11079,0,0,0
01/10/2021,2,KS,833,122404,9027,256,99571,5968,Admin,833,9027,566,20501,2904
01/10/2021,2,AR,0,40879,0,0,40236,0,Report,0,0,0,0,0
01/10/2021,2,NM,16703,73066,4620,9778,62884,3191,Report,16703,4620,0,0,0
01/10/2021,2,HI,456,38468,1874,456,38468,1874,Report,456,1874,0,0,0
01/10/2021,2,IN,19334,169521,11193,12662,157860,9534,Report,19334,11193,0,0,0
01/10/2021,2,FM,0,417,46,0,416,46,Admin,0,46,0,1,0
01/10/2021,2,AL,2014,100516,7189,1055,90892,5854,Admin,2014,7189,958,9475,1315
01/10/2021,2,CO,30477,201803,13635,18683,172896,9590,Report,30477,13635,0,0,0
01/10/2021,2,MI,3839,320106,21494,2404,283351,17330,Admin,3839,21494,1294,25259,3485
01/10/2021,2,NV,6126,55871,3201,3588,48782,2196,Report,6126,3201,0,0,0
01/10/2021,2,MD,3375,175196,13114,2945,166185,11902,Admin,3375,13114,423,8635,1158
01/10/2021,2,NC,10206,204684,13812,6615,187970,11428,Report,10206,13812,0,0,0
01/10/2021,2,IL,7252,441473,27909,2929,338941,16292,Admin,7252,27910,4236,79827,11212
01/10/2021,2,SD,209,55389,3410,77,47487,2289,Admin,209,3411,132,7851,1120
01/10/2021,2,MA,4914,245519,14514,2942,219085,10939,Admin,4914,14514,1959,24994,3537
01/10/2021,2,WA,9489,258013,16591,6315,219741,12566,Admin,9489,16592,3086,26596,3715
01/10/2021,2,NE,3078,73241,5371,2296,64658,4196,Report,3078,5371,0,0,0
01/10/2021,2,US,245859,11590897,793499,173083,10229807,620426,Admin,245859,793500,68179,1159053,160541
01/10/2021,2,OR,6805,143122,9384,5848,133901,8173,Admin,6805,9384,932,7976,1130
01/10/2021,2,TN,22868,234325,15565,16754,222182,13940,Report,22868,15565,0,0,0
01/10/2021,2,OR,13448,88376,6153,11251,84534,5606,Report,13448,6153,0,0,0
01/10/2021,2,AS,70,2197,160,0,1934,123,Admin,70,160,70,262,37
01/10/2021,2,TX,21345,1177133,81371,16627,1045229,63233,Admin,21345,81372,4694,130493,17959
01/10/2021,2,CT,2861,161371,10502,2328,148607,8816,Admin,2861,10502,511,10736,1466
01/10/2021,2,UT,945,113889,7764,940,108030,6982,Admin,945,7765,5,5879,782
01/10/2021,2,MS,7819,47805,3749,6792,43664,3162,Report,7819,3749,0,0,0
01/10/2021,2,NJ,17276,212615,16257,14229,198605,14322,Report,17276,16257,0,0,0
01/10/2021,2,RP,0,367,52,0,366,52,Report,0,52,0,0,0
01/10/2021,2,NH,643,53414,3391,585,49577,2854,Admin,643,3392,58,3735,532
01/10/2021,2,VA,4346,286910,18762,2629,235352,13217,Admin,4346,18762,1211,26031,3617
01/10/2021,2,SC,876,127958,9243,665,109150,6767,Admin,876,9244,194,16883,2373
01/10/2021,2,ME,5590,50970,2874,4027,45385,2194,Report,5590,2874,0,0,0
01/10/2021,2,AL,8410,74589,5020,6323,68295,4145,Report,8410,5020,0,0,0
01/10/2021,2,NC,5948,295223,21088,3593,266106,16985,Admin,5948,21089,2342,28424,4046
01/10/2021,2,OK,24,147394,12187,4,131936,10033,Report,24,12187,0,0,0
01/10/2021,2,SC,368,163178,15731,368,159175,15161,Report,368,15731,0,0,0
01/10/2021,2,WY,80,22129,1692,77,20187,1425,Admin,80,1692,3,1908,265
01/10/2021,2,RI,1130,45697,2511,359,40773,1828,Admin,1130,2511,769,4913,682
01/10/2021,2,OH,3985,368478,24038,3609,356815,22573,Admin,3985,24038,371,11508,1434
01/10/2021,2,MP,186,3287,37,91,3191,23,Report,186,37,0,0,0
01/10/2021,2,CA,82833,733292,42821,47433,656816,32297,Report,82833,42821,0,0,0
01/10/2021,2,MP,188,3483,61,102,3300,36,Admin,188,62,86,181,25
01/10/2021,2,WY,0,13022,781,0,12161,663,Report,0,781,0,0,0
01/10/2021,2,GA,0,142909,9679,0,134916,8786,Report,0,9679,0,0,0
01/10/2021,2,FM,0,305,42,0,305,42,Report,0,42,0,0,0
01/10/2021,2,VA,10505,217132,16588,8728,202627,14631,Report,10505,16588,0,0,0
01/10/2021,2,FL,46915,602183,48974,44206,559585,43274,Report,46915,48974,0,0,0
01/10/2021,2,AR,1385,125689,9414,1196,107343,7070,Admin,1385,9414,190,16052,2252
01/10/2021,2,MN,1921,193967,12198,1300,178210,10100,Admin,1921,12198,618,15270,2065
01/10/2021,2,US,727095,8943724,613626,527332,8194511,511174,Report,727095,613626,0,0,0
01/10/2021,2,GU,0,3791,0,0,3785,0,Report,0,0,0,0,0
01/10/2021,2,MT,4107,40570,2507,2208,35609,1801,Report,4107,2507,0,0,0
01/10/2021,2,PA,30596,303198,20473,23929,275952,16655,Report,30596,20473,0,0,0
01/10/2021,2,IA,3556,95731,5836,2665,88345,4912,Report,3556,5836,0,0,0
01/10/2021,2,UT,0,71933,3433,-4,68994,3202,Report,0,3433,0,0,0
01/10/2021,2,DC,1610,41983,2924,1445,35658,2076,Admin,1610,2925,127,5890,794
01/10/2021,2,GU,9,10462,725,9,8942,543,Admin,9,725,0,1172,167
01/10/2021,2,IN,7456,235140,14948,4517,206920,11215,Admin,7456,14949,2824,26133,3580
01/10/2021,2,TN,5649,293143,15046,2039,263569,11264,Admin,5649,15047,3533,28287,3636
01/10/2021,2,ID,3978,32083,1935,2510,29217,1548,Report,3978,1935,0,0,0
01/10/2021,2,MD,13606,142459,11265,12229,136222,10382,Report,13606,11265,0,0,0
01/10/2021,2,CT,11884,138250,8715,10166,135037,8267,Report,11884,8715,0,0,0
01/10/2021,2,CO,4612,260302,17721,2709,218684,12041,Admin,4612,17721,1887,39329,5549
01/10/2021,2,ID,1363,55399,3806,579,43325,2346,Admin,1363,3807,595,6560,911
01/10/2021,2,PR,584,140871,8737,578,108432,4262,Admin,584,8737,8,30713,4362
01/10/2021,2,ME,620,59941,3401,436,52658,2565,Admin,620,3402,184,5937,817
01/10/2021,2,IL,43434,311733,20109,21805,265910,13898,Report,43434,20109,0,0,0
01/10/2021,2,KY,15039,124485,9117,12993,117773,8302,Report,15039,9117,0,0,0
01/10/2021,2,NJ,8251,264226,19195,6091,243613,16492,Admin,8251,19196,2157,18638,2634
01/10/2021,2,PA,11666,445074,29420,7258,402015,23682,Admin,11666,29421,4379,41221,5656
01/10/2021,2,NM,1454,133687,9322,1090,112778,6482,Admin,1454,9322,362,18820,2633
01/10/2021,2,MO,2181,196981,11313,1046,170331,7875,Admin,2181,11313,1133,22561,3189
01/10/2021,2,MS,986,64694,5328,686,59354,4601,Admin,986,5328,300,5290,723
01/10/2021,2,LTC,83044,892804,80301,82530,887552,80013,Report,83044,80301,0,0,0
01/10/2021,2,KS,9437,68999,7026,6800,60597,5830,Report,9437,7026,0,0,0
01/10/2021,2,DE,1929,23002,1444,1262,21255,1201,Report,1929,1444,0,0,0
01/09/2021,1,LA,14571,157727,13740,13622,136427,10766,Admin,14571,13740,945,21002,2932
01/09/2021,1,NE,1866,70163,5157,1100,62362,4087,Report,1866,5157,0,0,0
01/09/2021,1,GU,1726,10453,724,1251,8933,542,Admin,1726,724,390,1172,167
01/09/2021,1,IL,19804,434221,27490,7584,336012,16471,Admin,19804,27490,12019,75591,10622
01/09/2021,1,DE,1372,31902,2154,952,28214,1655,Admin,1372,2154,407,3255,458
01/09/2021,1,VI,51,3067,234,41,2767,192,Admin,51,234,10,299,42
01/09/2021,1,MO,7030,194800,11186,4346,169285,7895,Admin,7030,11187,2672,21428,3031
01/09/2021,1,OR,7995,74928,4358,7366,73283,4124,Report,7995,4358,0,0,0
01/09/2021,1,KY,15006,109446,7095,13055,104780,6571,Report,15006,7095,0,0,0
01/09/2021,1,MD,6562,171821,13123,5197,163240,11960,Admin,6562,13123,1040,8212,1109
01/09/2021,1,MI,21896,178147,12528,18190,170619,11610,Report,21896,12528,0,0,0
01/09/2021,1,MD,14122,128853,9852,12217,123993,9163,Report,14122,9852,0,0,0
01/09/2021,1,ND,5131,35085,1988,3639,31388,1461,Report,5131,1988,0,0,0
01/09/2021,1,AL,1682,98502,7015,1302,89837,5816,Admin,1682,7015,379,8517,1179
01/09/2021,1,OH,10111,364493,23863,9624,353206,22446,Admin,10111,23863,475,11137,1386
01/09/2021,1,MP,0,3101,11,0,3100,10,Report,0,11,0,0,0
01/09/2021,1,AK,2095,47862,3483,1331,39392,2298,Admin,2095,3484,752,8346,1175
01/09/2021,1,IA,3695,110961,6974,3117,102700,5996,Admin,3695,6975,576,5867,832
01/09/2021,1,VA,12731,282564,18962,9153,232723,13335,Admin,12731,18962,2796,24820,3477
01/09/2021,1,IN,14425,227684,14477,7681,202403,11143,Admin,14425,14477,6553,23309,3184
01/09/2021,1,MP,189,3295,34,93,3198,21,Admin,189,35,94,95,13
01/09/2021,1,SC,3120,127082,9228,1790,108485,6779,Admin,3120,9228,1327,16689,2346
01/09/2021,1,TN,7045,287494,14603,2226,261530,11327,Admin,7045,14604,4707,24754,3141
01/09/2021,1,NJ,14632,255975,18741,11935,237522,16341,Admin,14632,18742,2684,16481,2327
01/09/2021,1,NE,2004,90157,5700,1873,78218,4149,Admin,2004,5701,128,10867,1489
01/09/2021,1,TX,46943,1017893,67319,34900,904495,51425,Report,46943,67319,0,0,0
01/09/2021,1,CT,1627,126366,7303,1627,124871,7100,Report,1627,7303,0,0,0
01/09/2021,1,CA,66093,650459,34055,43019,609383,28585,Report,66093,34055,0,0,0
01/09/2021,1,ID,2239,54036,3641,1010,42746,2292,Admin,2239,3642,942,5965,827
01/09/2021,1,WI,5043,175758,11700,3370,159046,9621,Admin,5043,11700,1649,13881,1950
01/09/2021,1,VT,920,34364,2086,616,31197,1647,Admin,920,2087,302,3141,437
01/09/2021,1,MA,12524,163954,10840,7898,156275,9760,Report,12524,10840,0,0,0
01/09/2021,1,TX,56070,1155788,80683,42349,1028602,63189,Admin,56070,80683,13630,125799,17318
01/09/2021,1,FL,82639,555268,44097,70636,515379,38770,Report,82639,44097,0,0,0
01/09/2021,1,VA,22393,206627,16015,18008,193899,14311,Report,22393,16015,0,0,0
01/09/2021,1,RI,1652,31916,1870,841,30384,1651,Report,1652,1870,0,0,0
01/09/2021,1,AZ,8064,187794,11026,5951,173717,9146,Admin,8064,11026,2099,13775,1854
01/09/2021,1,SD,1419,55180,3408,428,47410,2305,Admin,1419,3409,991,7719,1101
01/09/2021,1,UT,0,71933,3910,0,68998,3679,Report,0,3910,0,0,0
